# source: NASA POWER Daily API
# parameters: T2M,PRECTOTCORR,WS10M,ALLSKY_SFC_SW_DWN
# period: 20250101 - 20251231
# coordinates: 17개 시·도 대표 지점, 지역 전체 평균 아님
region,date,temp,precipitation,wind_speed,solar_radiation
광주,2025-11-08,12.98,16.47,3.97,1.8607
광주,2025-11-09,12.28,2.58,4.39,3.2282
광주,2025-11-10,7.63,0.0,4.92,3.9137
광주,2025-11-11,6.92,0.0,3.53,3.5143
광주,2025-11-12,7.89,0.0,2.67,2.0462
광주,2025-11-13,8.87,0.0,3.27,3.1805
광주,2025-11-14,7.4,0.0,3.92,3.6038
광주,2025-11-15,9.41,0.0,1.83,3.6055
광주,2025-11-16,10.19,0.0,2.65,3.174
광주,2025-11-17,6.25,0.0,7.02,1.8113
광주,2025-11-18,4.08,0.2,4.3,2.243
광주,2025-11-19,4.47,0.26,2.53,1.7477
광주,2025-11-20,7.85,0.0,3.74,2.1593
광주,2025-11-21,5.96,0.0,3.61,3.3266
광주,2025-11-22,7.67,0.0,1.88,3.2326
광주,2025-11-23,8.7,0.0,2.05,2.4715
광주,2025-11-24,10.28,0.18,2.94,2.5646
광주,2025-11-25,6.72,3.79,6.05,1.385
광주,2025-11-26,5.67,0.0,2.31,2.7511
광주,2025-11-27,6.3,6.73,5.86,1.4071
광주,2025-11-28,3.71,0.0,3.53,2.6966
광주,2025-11-29,6.09,0.0,3.57,3.2182
광주,2025-11-30,10.34,0.0,2.87,2.9774
광주,2025-12-01,5.86,0.0,4.82,3.102
광주,2025-12-02,1.87,0.02,5.92,2.4845
광주,2025-12-03,-0.58,0.52,5.86,2.0856
광주,2025-12-04,0.84,0.04,3.05,2.3083
광주,2025-12-05,0.06,0.0,3.92,2.5418
광주,2025-12-06,2.31,0.0,2.24,2.5015
광주,2025-12-07,7.35,0.0,3.05,2.0482
광주,2025-12-08,3.46,0.0,4.65,3.0346
광주,2025-12-09,1.41,0.0,3.15,3.067
광주,2025-12-10,4.51,0.0,2.23,2.4151
광주,2025-12-11,6.21,3.15,5.81,1.7064
광주,2025-12-12,1.64,0.0,3.78,2.9417
광주,2025-12-13,4.17,10.92,4.71,0.7306
광주,2025-12-14,2.61,2.45,5.65,1.3205
광주,2025-12-15,2.84,0.0,2.33,2.4787
광주,2025-12-16,5.58,0.2,2.01,0.7843
광주,2025-12-17,4.1,0.18,4.6,1.8996
광주,2025-12-18,1.88,0.0,2.35,3.0924
광주,2025-12-19,7.1,0.0,2.96,2.6549
광주,2025-12-20,9.25,1.08,4.25,0.6523
광주,2025-12-21,0.03,0.0,6.55,2.381
광주,2025-12-22,-0.34,0.0,2.76,2.9798
광주,2025-12-23,5.58,5.6,3.53,0.6799
광주,2025-12-24,4.27,3.4,5.67,1.2446
광주,2025-12-25,-0.64,0.09,8.85,1.4849
광주,2025-12-26,-3.96,0.04,6.61,2.3093
광주,2025-12-27,-0.62,0.12,2.3,1.9642
광주,2025-12-28,2.66,0.2,2.28,2.2234
광주,2025-12-29,3.82,0.21,3.24,1.6819
광주,2025-12-30,-0.81,0.0,4.62,3.1447
광주,2025-12-31,-3.01,0.0,6.01,2.4086
대전,2025-01-01,-0.2,0.0,3.25,2.85
대전,2025-01-02,-1.22,0.0,2.91,2.9383
대전,2025-01-03,-2.96,0.02,3.85,3.1013
대전,2025-01-04,-2.41,0.0,2.23,3.096
대전,2025-01-05,0.42,3.13,3.98,0.7217
대전,2025-01-06,-0.03,0.59,5.08,1.2398
대전,2025-01-07,-3.18,0.4,4.26,2.1466
대전,2025-01-08,-3.68,1.04,4.18,1.5461
대전,2025-01-09,-10.67,0.37,6.84,2.2531
대전,2025-01-10,-9.33,0.02,3.27,3.097
대전,2025-01-11,-5.87,0.01,2.32,2.4127
대전,2025-01-12,-4.8,0.0,2.8,2.8502
대전,2025-01-13,-2.64,0.1,2.96,2.477
대전,2025-01-14,0.82,0.36,4.05,2.171
대전,2025-01-15,-5.03,0.0,5.2,3.2873
대전,2025-01-16,-2.69,0.0,3.73,1.885
대전,2025-01-17,-2.5,0.0,1.86,3.2669
대전,2025-01-18,-0.41,0.0,1.27,3.0178
대전,2025-01-19,0.63,0.0,1.73,2.376
대전,2025-01-20,1.35,0.0,2.14,1.9865
대전,2025-01-21,0.97,0.0,1.72,2.7276
대전,2025-01-22,0.98,0.0,2.55,2.0386
대전,2025-01-23,0.04,0.0,2.33,3.3785
대전,2025-01-24,0.41,0.0,2.72,3.3905
대전,2025-01-25,1.15,0.09,3.94,3.2376
대전,2025-01-26,0.78,0.82,3.19,2.2764
대전,2025-01-27,-1.28,6.04,5.98,1.7083
대전,2025-01-28,-3.03,3.69,8.11,1.3726
대전,2025-01-29,-5.42,0.72,6.0,2.0352
대전,2025-01-30,-5.55,0.0,2.67,2.4545
대전,2025-01-31,-0.21,0.46,1.07,1.5814
대전,2025-02-01,-0.03,1.48,2.64,1.4446
대전,2025-02-02,-1.11,0.06,2.33,2.9971
대전,2025-02-03,-5.12,0.34,7.87,3.6682
대전,2025-02-04,-9.59,0.08,6.3,3.2321
대전,2025-02-05,-8.89,0.14,4.48,3.5856
대전,2025-02-06,-6.66,1.07,3.44,3.7598
대전,2025-02-07,-8.49,2.64,7.04,2.2054
대전,2025-02-08,-10.2,0.0,5.38,3.1133
대전,2025-02-09,-7.07,0.0,3.56,3.365
대전,2025-02-10,-5.46,0.02,3.36,2.6275
대전,2025-02-11,-1.64,0.0,1.44,3.7855
대전,2025-02-12,-0.96,7.15,5.26,0.7632
대전,2025-02-13,-3.59,0.05,4.39,4.3601
대전,2025-02-14,-0.44,0.0,2.98,4.0649
대전,2025-02-15,0.9,0.0,1.86,2.208
대전,2025-02-16,1.76,0.01,4.16,3.1409
대전,2025-02-17,-2.03,0.0,6.77,4.7621
대전,2025-02-18,-3.55,0.0,6.06,4.7153
대전,2025-02-19,-5.21,0.0,4.99,4.6193
대전,2025-02-20,-5.22,0.0,4.57,4.6853
대전,2025-02-21,-5.18,0.0,4.31,4.7582
대전,2025-02-22,-3.83,0.45,4.37,4.8242
대전,2025-02-23,-5.61,0.0,5.76,3.673
대전,2025-02-24,-4.29,0.0,4.54,5.0417
대전,2025-02-25,-1.42,0.0,4.6,3.9737
대전,2025-02-26,1.29,0.01,4.25,4.7566
대전,2025-02-27,3.55,0.0,1.73,4.6426
대전,2025-02-28,5.16,0.06,2.31,3.4577
대전,2025-03-01,5.45,1.69,2.34,1.1309
대전,2025-03-02,6.08,22.64,6.44,1.6178
대전,2025-03-03,0.13,11.1,9.8,2.2517
대전,2025-03-04,-0.06,4.39,7.38,1.721
대전,2025-03-05,1.56,0.09,2.53,2.1132
대전,2025-03-06,1.19,0.0,2.51,4.0392
대전,2025-03-07,2.85,0.0,1.44,4.2648
대전,2025-03-08,2.65,0.0,2.87,2.9813
대전,2025-03-09,4.43,0.0,1.55,5.0453
대전,2025-03-10,5.41,0.0,2.04,4.2017
대전,2025-03-11,6.96,0.0,1.39,5.2603
대전,2025-03-12,7.01,0.0,3.47,2.7571
대전,2025-03-13,5.61,0.0,3.49,4.818
대전,2025-03-14,8.01,0.0,4.5,5.267
대전,2025-03-15,5.93,0.48,5.91,4.2077
대전,2025-03-16,1.58,3.36,6.35,3.3888
대전,2025-03-17,0.34,0.22,4.9,4.9778
대전,2025-03-18,-0.24,4.46,6.15,1.7674
대전,2025-03-19,0.1,0.0,3.39,5.2421
대전,2025-03-20,4.31,0.0,5.24,5.4338
대전,2025-03-21,8.25,0.0,5.96,5.5414
대전,2025-03-22,10.13,0.0,5.27,5.6633
대전,2025-03-23,12.16,0.0,3.79,5.3203
대전,2025-03-24,11.84,0.02,6.34,4.8566
대전,2025-03-25,11.17,0.01,6.59,4.0159
대전,2025-03-26,12.56,0.0,4.02,5.532
대전,2025-03-27,13.15,0.85,5.61,1.9651
대전,2025-03-28,4.51,0.17,5.8,4.698
대전,2025-03-29,0.67,1.05,5.23,4.2677
대전,2025-03-30,1.24,0.0,3.64,5.526
대전,2025-03-31,5.32,0.0,3.11,5.5457
대전,2025-04-01,7.83,0.0,1.34,6.2887
대전,2025-04-02,6.92,2.0,2.71,4.6862
대전,2025-04-03,7.88,0.55,1.77,5.7833
대전,2025-04-04,8.78,0.04,2.37,5.1163
대전,2025-04-05,7.59,9.55,3.82,1.2276
대전,2025-04-06,8.04,0.89,5.44,6.121
대전,2025-04-07,10.34,0.0,4.16,6.3007
대전,2025-04-08,10.48,0.02,4.97,6.0192
대전,2025-04-09,9.66,0.04,3.26,4.193
대전,2025-04-10,11.19,0.13,2.55,4.5672
대전,2025-04-11,13.18,0.0,1.71,6.5618
대전,2025-04-12,11.66,20.26,5.78,3.0626
대전,2025-04-13,3.57,3.32,7.67,4.1964
대전,2025-04-14,3.35,6.98,3.57,2.6006
대전,2025-04-15,6.07,0.08,5.02,6.3787
대전,2025-04-16,12.45,0.0,4.57,5.8682
대전,2025-04-17,17.64,0.0,6.15,4.9133
대전,2025-04-18,17.23,0.0,3.54,5.3035
대전,2025-04-19,16.45,5.64,5.78,3.7642
대전,2025-04-20,15.88,0.59,1.66,4.5338
대전,2025-04-21,17.45,0.0,3.65,5.485
대전,2025-04-22,16.42,22.16,3.63,1.4354
대전,2025-04-23,13.74,0.04,2.7,5.3681
대전,2025-04-24,12.05,0.0,4.96,6.2417
대전,2025-04-25,9.32,0.0,5.05,7.6462
대전,2025-04-26,10.73,0.0,4.86,7.3109
대전,2025-04-27,12.53,0.0,4.28,5.2978
대전,2025-04-28,12.08,0.0,4.35,7.3037
대전,2025-04-29,11.87,0.0,3.16,7.4892
대전,2025-04-30,15.67,0.0,4.32,7.477
대전,2025-05-01,13.3,25.99,6.25,1.7424
대전,2025-05-02,11.38,0.27,5.06,6.865
대전,2025-05-03,9.23,18.41,3.48,2.0818
대전,2025-05-04,11.65,0.01,5.23,7.7496
대전,2025-05-05,10.98,0.38,2.56,2.4641
대전,2025-05-06,10.07,0.14,2.75,3.4889
대전,2025-05-07,12.43,0.0,2.72,6.7373
대전,2025-05-08,15.85,0.0,2.34,6.6737
대전,2025-05-09,14.41,14.53,6.58,1.3584
대전,2025-05-10,12.06,2.68,8.41,1.2389
대전,2025-05-11,13.1,0.7,3.58,4.5497
대전,2025-05-12,14.47,0.04,3.68,7.3061
대전,2025-05-13,16.68,0.0,4.24,6.007
대전,2025-05-14,18.02,0.02,3.49,7.1009
대전,2025-05-15,17.43,4.41,4.1,3.2573
대전,2025-05-16,18.16,33.28,3.99,1.6788
대전,2025-05-17,17.57,2.65,5.21,5.3107
대전,2025-05-18,14.46,0.1,3.18,6.4387
대전,2025-05-19,17.4,0.0,6.08,4.2684
대전,2025-05-20,22.38,0.01,5.29,6.137
대전,2025-05-21,22.24,0.08,2.0,5.0681
대전,2025-05-22,21.08,0.89,2.46,2.2733
대전,2025-05-23,15.37,0.04,5.5,3.8335
대전,2025-05-24,13.32,3.05,4.61,2.477
대전,2025-05-25,14.73,0.31,2.76,7.3126
대전,2025-05-26,16.92,0.0,2.04,7.0723
대전,2025-05-27,17.89,0.13,2.78,6.6324
대전,2025-05-28,18.62,2.5,1.98,5.7221
대전,2025-05-29,18.59,12.11,2.3,6.1831
대전,2025-05-30,18.26,0.59,2.49,6.9305
대전,2025-05-31,18.18,0.0,2.47,5.3719
대전,2025-06-01,20.65,0.0,1.4,6.7848
대전,2025-06-02,19.76,0.55,1.31,2.1931
대전,2025-06-03,18.46,0.19,4.7,6.6638
대전,2025-06-04,17.58,0.12,6.15,7.9541
대전,2025-06-05,18.3,0.03,3.25,7.4611
대전,2025-06-06,19.93,0.0,4.21,5.3093
대전,2025-06-07,21.56,0.0,3.46,6.522
대전,2025-06-08,22.89,0.0,2.13,5.5978
대전,2025-06-09,22.41,0.0,2.39,6.5136
대전,2025-06-10,20.33,0.0,4.1,5.49
대전,2025-06-11,20.48,0.0,3.3,7.9181
대전,2025-06-12,23.25,0.0,1.08,6.1399
대전,2025-06-13,21.65,15.6,2.33,2.629
대전,2025-06-14,23.19,53.89,2.14,4.8389
대전,2025-06-15,24.01,7.19,2.76,6.0718
대전,2025-06-16,22.81,25.14,5.99,3.3713
대전,2025-06-17,21.68,2.91,4.23,4.7261
대전,2025-06-18,22.76,0.03,2.54,7.0416
대전,2025-06-19,24.56,0.13,2.35,5.4185
대전,2025-06-20,23.34,27.78,7.31,1.0207
대전,2025-06-21,21.28,66.5,3.32,1.1642
대전,2025-06-22,20.23,1.48,2.63,7.5338
대전,2025-06-23,22.99,0.0,1.4,7.6315
대전,2025-06-24,20.61,13.14,4.79,2.676
대전,2025-06-25,21.21,2.82,4.69,1.8221
대전,2025-06-26,21.27,0.49,3.1,3.2628
대전,2025-06-27,23.43,0.0,1.8,5.285
대전,2025-06-28,25.11,3.33,2.16,4.3958
대전,2025-06-29,25.28,0.01,2.96,6.7037
대전,2025-06-30,25.3,0.01,2.6,6.6158
대전,2025-07-01,25.98,0.42,3.22,5.0297
대전,2025-07-02,26.07,0.09,3.14,5.9741
대전,2025-07-03,25.56,0.0,2.84,6.4829
대전,2025-07-04,25.3,0.0,4.36,4.8017
대전,2025-07-05,26.05,0.0,3.71,6.2465
대전,2025-07-06,26.68,0.0,3.2,5.5034
대전,2025-07-07,27.69,0.17,2.07,5.6273
대전,2025-07-08,28.23,3.75,3.13,6.8026
대전,2025-07-09,27.71,0.05,3.72,7.7076
대전,2025-07-10,26.68,0.0,4.21,7.9039
대전,2025-07-11,25.64,0.0,5.52,7.9313
대전,2025-07-12,25.96,0.0,3.68,7.7239
대전,2025-07-13,24.31,14.29,2.47,3.1181
대전,2025-07-14,23.39,7.86,2.93,4.445
대전,2025-07-15,22.12,5.94,3.92,2.4053
대전,2025-07-16,22.06,33.26,4.62,0.9295
대전,2025-07-17,23.82,131.4,6.15,0.7831
대전,2025-07-18,24.5,10.43,2.6,3.2902
대전,2025-07-19,24.19,36.81,4.27,1.4659
대전,2025-07-20,25.87,4.59,2.74,5.6952
대전,2025-07-21,26.07,0.56,2.62,5.4223
대전,2025-07-22,26.33,1.83,1.84,6.0996
대전,2025-07-23,26.52,0.94,1.75,6.2549
대전,2025-07-24,27.85,0.0,1.37,6.8858
대전,2025-07-25,27.2,0.0,2.75,7.4659
대전,2025-07-26,27.24,0.0,2.74,7.014
대전,2025-07-27,27.85,0.02,2.74,7.519
대전,2025-07-28,28.14,0.92,1.92,7.1215
대전,2025-07-29,28.15,0.06,2.33,7.2295
대전,2025-07-30,26.95,0.02,2.56,6.9144
대전,2025-07-31,26.13,0.0,2.41,5.9467
대전,2025-08-01,27.35,0.0,1.62,6.7349
대전,2025-08-02,28.07,0.17,1.38,5.9666
대전,2025-08-03,27.26,44.55,2.41,1.9754
대전,2025-08-04,27.12,11.8,3.55,4.1182
대전,2025-08-05,26.84,0.67,2.48,6.1315
대전,2025-08-06,26.53,5.79,4.63,2.2337
대전,2025-08-07,24.94,1.28,3.34,5.425
대전,2025-08-08,24.29,0.01,1.66,5.1002
대전,2025-08-09,23.77,1.58,1.44,1.297
대전,2025-08-10,24.27,2.39,1.72,6.6307
대전,2025-08-11,23.13,3.68,2.08,1.8696
대전,2025-08-12,23.53,7.27,3.63,4.1311
대전,2025-08-13,25.34,7.44,3.81,3.5294
대전,2025-08-14,25.17,9.17,3.28,4.3699
대전,2025-08-15,26.26,12.77,1.86,5.4569
대전,2025-08-16,25.73,0.0,2.21,5.8414
대전,2025-08-17,25.34,0.0,2.56,5.699
대전,2025-08-18,25.64,0.02,2.74,5.8174
대전,2025-08-19,25.93,0.1,3.23,5.3724
대전,2025-08-20,26.41,0.01,2.6,5.634
대전,2025-08-21,27.49,0.0,1.23,5.8622
대전,2025-08-22,26.58,0.0,2.23,5.7691
대전,2025-08-23,26.96,0.01,1.87,5.3518
대전,2025-08-24,27.83,0.05,1.7,5.4946
대전,2025-08-25,27.42,1.92,3.32,5.5253
대전,2025-08-26,25.26,24.29,4.21,1.8389
대전,2025-08-27,25.65,0.0,1.05,5.7926
대전,2025-08-28,26.09,0.0,3.16,4.9332
대전,2025-08-29,26.43,0.17,3.86,4.7431
대전,2025-08-30,27.51,0.37,2.19,5.4554
대전,2025-08-31,26.81,7.54,2.49,4.3258
대전,2025-09-01,25.41,12.64,3.79,3.9605
대전,2025-09-02,24.42,2.91,1.47,4.0442
대전,2025-09-03,25.29,2.09,2.53,5.7204
대전,2025-09-04,24.62,4.63,3.44,3.5426
대전,2025-09-05,25.76,3.22,2.08,5.5853
대전,2025-09-06,25.98,14.87,4.6,4.1098
대전,2025-09-07,24.42,31.29,3.45,2.9424
대전,2025-09-08,21.61,0.82,1.07,2.6138
대전,2025-09-09,20.62,6.56,2.22,1.8139
대전,2025-09-10,22.12,1.73,2.53,5.2385
대전,2025-09-11,21.79,0.0,3.92,6.0408
대전,2025-09-12,21.52,21.89,4.45,1.8058
대전,2025-09-13,24.61,17.49,4.74,2.7672
대전,2025-09-14,23.41,0.28,1.84,3.6799
대전,2025-09-15,23.27,0.21,1.12,3.8198
대전,2025-09-16,23.75,17.03,2.57,3.4102
대전,2025-09-17,23.77,22.59,3.24,1.1772
대전,2025-09-18,20.05,1.4,4.14,3.2726
대전,2025-09-19,18.53,10.19,4.64,1.8242
대전,2025-09-20,19.56,42.12,4.24,1.9121
대전,2025-09-21,19.11,0.04,3.29,4.7057
대전,2025-09-22,17.69,0.0,4.19,3.4025
대전,2025-09-23,18.46,0.03,4.41,5.0134
대전,2025-09-24,21.72,9.36,4.88,2.1991
대전,2025-09-25,21.03,10.68,1.71,1.7446
대전,2025-09-26,19.64,0.0,1.81,4.7359
대전,2025-09-27,21.25,0.14,2.5,4.1772
대전,2025-09-28,19.73,31.07,3.82,0.9264
대전,2025-09-29,18.27,0.0,2.03,4.1059
대전,2025-09-30,18.09,0.0,1.22,3.223
대전,2025-10-01,18.66,0.01,1.55,4.5007
대전,2025-10-02,18.25,1.33,1.57,3.2441
대전,2025-10-03,17.64,11.59,5.83,1.3315
대전,2025-10-04,20.98,1.49,2.09,2.0162
대전,2025-10-05,20.48,4.16,2.07,1.6874
대전,2025-10-06,18.96,20.08,4.94,0.8678
대전,2025-10-07,20.44,10.58,4.4,1.1191
대전,2025-10-08,20.06,0.5,2.77,2.6489
대전,2025-10-09,18.29,0.27,4.99,3.0559
대전,2025-10-10,19.02,1.45,3.2,2.1931
대전,2025-10-11,19.92,1.12,3.12,3.6624
대전,2025-10-12,20.21,2.66,2.14,1.211
대전,2025-10-13,17.58,37.5,3.78,0.6682
대전,2025-10-14,16.82,13.34,4.7,1.957
대전,2025-10-15,18.09,9.58,4.65,3.4411
대전,2025-10-16,18.19,22.73,2.83,2.1713
대전,2025-10-17,17.88,15.65,3.7,3.8165
대전,2025-10-18,16.26,10.21,3.16,1.4042
대전,2025-10-19,13.88,0.07,3.89,3.2131
대전,2025-10-20,10.66,0.25,2.74,3.5242
대전,2025-10-21,10.57,0.02,2.36,2.4598
대전,2025-10-22,13.15,0.16,3.77,2.9674
대전,2025-10-23,14.34,0.2,2.76,3.4315
대전,2025-10-24,13.43,0.52,3.64,3.545
대전,2025-10-25,12.77,0.0,2.39,2.5999
대전,2025-10-26,11.25,0.84,2.99,2.1809
대전,2025-10-27,5.73,0.01,4.54,4.5103
대전,2025-10-28,5.57,0.0,2.46,4.4554
대전,2025-10-29,7.69,0.0,2.26,3.8806
대전,2025-10-30,9.49,0.0,1.61,2.7751
대전,2025-10-31,11.67,0.56,2.16,3.491
대전,2025-11-01,10.4,1.37,4.37,3.4675
대전,2025-11-02,6.74,2.8,5.83,3.4762
대전,2025-11-03,5.2,0.0,2.34,4.0418
대전,2025-11-04,8.4,0.0,2.22,3.5671
대전,2025-11-05,9.13,0.0,2.28,3.5743
대전,2025-11-06,10.42,0.0,2.19,3.2676
대전,2025-11-07,11.48,0.0,3.12,3.3437
대전,2025-11-08,11.99,1.19,3.02,1.7059
대전,2025-11-09,11.02,1.65,3.94,3.1522
대전,2025-11-10,5.25,0.0,4.52,4.0164
대전,2025-11-11,5.69,0.0,2.82,3.305
대전,2025-11-12,7.12,0.0,1.98,3.2508
대전,2025-11-13,7.6,0.0,2.8,2.9213
대전,2025-11-14,5.35,0.0,3.23,3.5875
대전,2025-11-15,7.59,0.0,1.71,3.516
대전,2025-11-16,9.1,0.37,3.63,3.2107
대전,2025-11-17,1.97,0.0,5.91,3.1013
대전,2025-11-18,-0.63,0.0,3.42,3.5304
대전,2025-11-19,1.21,0.0,1.9,3.3991
대전,2025-11-20,4.55,0.0,4.14,2.4065
대전,2025-11-21,3.01,0.0,3.29,3.4474
대전,2025-11-22,5.31,0.0,2.98,3.1231
대전,2025-11-23,7.16,0.0,3.06,2.3597
대전,2025-11-24,8.58,0.05,3.62,2.4862
대전,2025-11-25,5.48,8.13,5.31,0.9922
대전,2025-11-26,4.4,0.0,1.63,2.442
대전,2025-11-27,4.16,5.87,6.42,0.8513
대전,2025-11-28,0.67,0.0,3.05,3.2323
대전,2025-11-29,3.77,0.0,3.79,2.9342
대전,2025-11-30,8.42,0.0,3.61,2.5003
대전,2025-12-01,3.42,0.0,4.2,3.2347
대전,2025-12-02,-1.46,0.0,4.95,2.7269
대전,2025-12-03,-5.21,0.03,5.87,3.0425
대전,2025-12-04,-3.56,1.55,3.45,3.1375
대전,2025-12-05,-3.55,0.02,3.16,3.1488
대전,2025-12-06,0.17,0.0,3.88,1.9824
대전,2025-12-07,4.93,0.0,3.71,2.0808
대전,2025-12-08,0.18,0.0,3.89,3.1922
대전,2025-12-09,0.36,0.0,2.24,3.0607
대전,2025-12-10,2.88,0.0,2.07,2.0734
대전,2025-12-11,2.25,6.98,4.96,1.5655
대전,2025-12-12,-0.03,0.04,3.84,2.7859
대전,2025-12-13,1.11,10.05,3.28,1.0517
대전,2025-12-14,-1.41,1.59,4.52,1.2734
대전,2025-12-15,-0.33,0.0,1.86,1.8062
대전,2025-12-16,2.8,0.16,2.9,0.9043
대전,2025-12-17,1.79,0.09,3.74,2.3738
대전,2025-12-18,-0.19,0.0,2.03,2.9405
대전,2025-12-19,3.81,0.01,2.84,1.7705
대전,2025-12-20,6.44,0.84,4.19,0.529
대전,2025-12-21,-3.03,0.01,5.14,2.7614
대전,2025-12-22,-1.67,0.0,2.66,2.9376
대전,2025-12-23,1.99,9.3,3.03,0.6194
대전,2025-12-24,0.88,1.67,3.63,1.0817
대전,2025-12-25,-4.16,0.01,7.99,2.2865
대전,2025-12-26,-9.18,0.0,5.42,3.2083
대전,2025-12-27,-3.55,0.22,2.07,1.5482
대전,2025-12-28,1.49,0.31,3.07,1.601
대전,2025-12-29,1.67,1.56,3.79,1.0985
대전,2025-12-30,-2.16,0.0,3.61,3.1608
대전,2025-12-31,-7.11,0.0,4.8,3.2107
울산,2025-01-01,4.39,0.0,5.26,3.0365
울산,2025-01-02,5.37,0.0,5.36,2.8802
울산,2025-01-03,2.35,0.0,7.82,3.1133
울산,2025-01-04,2.72,0.0,5.49,3.0554
울산,2025-01-05,5.32,1.43,4.56,1.7866
울산,2025-01-06,5.34,0.08,7.08,1.937
울산,2025-01-07,1.33,0.05,9.17,2.91
울산,2025-01-08,2.61,0.52,7.15,2.7314
울산,2025-01-09,-3.7,0.05,10.75,2.6597
울산,2025-01-10,-3.27,0.12,7.92,3.1553
울산,2025-01-11,-0.3,0.04,6.18,2.9006
울산,2025-01-12,0.86,0.0,8.24,3.023
울산,2025-01-13,2.53,0.0,5.47,3.0674
울산,2025-01-14,5.52,0.0,5.9,2.4754
울산,2025-01-15,1.09,0.0,8.55,3.2573
울산,2025-01-16,1.41,0.0,6.84,3.101
울산,2025-01-17,3.7,0.02,3.29,2.7989
울산,2025-01-18,5.58,0.0,3.56,3.2064
울산,2025-01-19,6.52,0.0,3.89,2.9239
울산,2025-01-20,6.0,0.02,3.86,2.8894
울산,2025-01-21,5.87,0.02,4.42,2.8843
울산,2025-01-22,6.59,0.0,3.84,2.6575
울산,2025-01-23,7.61,0.0,3.39,2.8433
울산,2025-01-24,7.46,0.34,4.76,2.604
울산,2025-01-25,6.52,1.29,8.33,1.6157
울산,2025-01-26,6.36,0.64,6.39,1.819
울산,2025-01-27,4.22,7.88,6.55,1.4798
울산,2025-01-28,1.72,0.07,10.63,2.9117
울산,2025-01-29,0.77,0.0,10.23,3.353
울산,2025-01-30,1.66,0.0,5.9,3.247
울산,2025-01-31,5.3,0.07,2.73,2.2824
울산,2025-02-01,6.72,12.49,4.85,0.6648
울산,2025-02-02,7.11,0.39,5.81,2.8598
울산,2025-02-03,1.37,0.0,11.15,3.5424
울산,2025-02-04,-3.41,0.0,11.56,3.9
울산,2025-02-05,-2.55,0.01,9.04,3.7781
울산,2025-02-06,-1.61,0.0,7.64,3.361
울산,2025-02-07,-1.8,0.63,10.56,2.6534
울산,2025-02-08,-3.75,0.0,9.61,4.1054
울산,2025-02-09,-1.09,0.0,6.43,4.1158
울산,2025-02-10,0.54,0.0,6.73,3.9706
울산,2025-02-11,2.87,0.0,3.28,4.0601
울산,2025-02-12,5.25,10.25,5.98,0.7183
울산,2025-02-13,1.98,0.0,8.05,4.4717
울산,2025-02-14,5.2,0.0,4.37,4.1842
울산,2025-02-15,6.56,0.01,3.91,2.243
울산,2025-02-16,6.8,0.0,5.15,4.0747
울산,2025-02-17,3.06,0.0,9.78,4.7114
울산,2025-02-18,1.25,0.0,8.44,4.6118
울산,2025-02-19,0.72,0.0,7.74,4.483
울산,2025-02-20,0.95,0.0,6.81,4.4474
울산,2025-02-21,0.85,0.0,7.06,4.2314
울산,2025-02-22,1.0,0.01,6.85,4.5269
울산,2025-02-23,0.36,0.0,8.53,4.481
울산,2025-02-24,0.92,0.0,7.65,4.729
울산,2025-02-25,3.78,0.0,6.16,4.1678
울산,2025-02-26,5.92,0.0,6.1,4.5682
울산,2025-02-27,6.77,0.0,4.07,3.6665
울산,2025-02-28,10.07,0.02,3.68,4.6994
울산,2025-03-01,10.43,1.09,2.39,2.7408
울산,2025-03-02,10.66,7.74,6.7,1.1251
울산,2025-03-03,4.82,20.13,14.83,1.0272
울산,2025-03-04,5.56,13.29,12.45,1.1986
울산,2025-03-05,6.47,0.37,7.74,2.9021
울산,2025-03-06,5.26,0.21,5.74,3.2417
울산,2025-03-07,5.97,0.03,4.11,3.9857
울산,2025-03-08,7.31,0.3,2.6,3.5275
울산,2025-03-09,7.63,0.01,3.67,4.8672
울산,2025-03-10,9.22,0.0,2.8,3.947
울산,2025-03-11,10.2,0.0,2.29,5.3107
울산,2025-03-12,11.88,0.0,3.85,4.3985
울산,2025-03-13,9.76,0.0,5.07,4.1813
울산,2025-03-14,10.42,0.0,6.91,5.2918
울산,2025-03-15,8.41,3.74,9.88,1.3968
울산,2025-03-16,6.04,8.58,8.31,2.7197
울산,2025-03-17,4.3,0.45,7.14,4.6603
울산,2025-03-18,4.31,2.58,7.94,4.1292
울산,2025-03-19,4.58,0.03,4.84,5.1156
울산,2025-03-20,7.79,0.0,6.2,5.4146
울산,2025-03-21,11.13,0.0,8.93,5.6719
울산,2025-03-22,13.02,0.0,7.4,5.659
울산,2025-03-23,13.56,0.06,4.85,5.7962
울산,2025-03-24,13.84,0.04,7.64,4.1822
울산,2025-03-25,13.3,0.0,7.52,4.8038
울산,2025-03-26,11.74,0.1,3.67,5.5039
울산,2025-03-27,15.72,5.16,7.3,2.4883
울산,2025-03-28,9.68,2.12,5.5,3.5822
울산,2025-03-29,7.0,0.02,6.7,5.0539
울산,2025-03-30,4.79,0.0,5.5,5.8997
울산,2025-03-31,6.74,0.0,2.45,5.6112
울산,2025-04-01,9.13,0.0,3.78,6.252
울산,2025-04-02,9.65,0.78,3.87,6.6151
울산,2025-04-03,9.41,0.77,4.95,5.4775
울산,2025-04-04,10.56,0.01,2.84,5.9105
